exp_id,input_complete,input_missing,method,seed,categorical_vars,continuous_vars,use_gpu,k,max_iter,use_probabilistic_sampling,add_noise_to_continuous,noise_level,n_estimators,n_jobs,verbose,iterations,batch_size,hint_rate,alpha,learning_rate,epochs,lr,latent_dim,num_iw_samples
BASE_Concrete_MNAR_50per_MissForest_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MissForest,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_eICU_MNAR_10per_MeanMode_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MeanMode,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_10per_KNN_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,KNN,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,5.0,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_10per_MICE_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MICE,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_eICU_MNAR_10per_MissForest_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MissForest,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_eICU_MNAR_10per_MeanMode_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MeanMode,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_10per_KNN_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,KNN,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,5.0,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_10per_MICE_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MICE,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_eICU_MNAR_10per_MissForest_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MissForest,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_eICU_MNAR_10per_MeanMode_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MeanMode,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_10per_KNN_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,KNN,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,5.0,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_10per_MICE_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MICE,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_eICU_MNAR_10per_MissForest_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MissForest,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_eICU_MNAR_10per_MeanMode_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MeanMode,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_10per_KNN_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,KNN,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,5.0,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_10per_MICE_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MICE,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_eICU_MNAR_10per_MissForest_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MissForest,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_eICU_MNAR_10per_MeanMode_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MeanMode,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_10per_KNN_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,KNN,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,5.0,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_10per_MICE_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MICE,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_eICU_MNAR_10per_MissForest_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MissForest,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_eICU_MNAR_30per_MeanMode_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MeanMode,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_30per_KNN_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,KNN,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,5.0,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_30per_MICE_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MICE,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_eICU_MNAR_30per_MissForest_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MissForest,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_eICU_MNAR_30per_MeanMode_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MeanMode,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_30per_KNN_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,KNN,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,5.0,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_30per_MICE_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MICE,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_eICU_MNAR_30per_MissForest_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MissForest,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_eICU_MNAR_30per_MeanMode_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MeanMode,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_30per_KNN_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,KNN,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,5.0,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_30per_MICE_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MICE,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_eICU_MNAR_30per_MissForest_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MissForest,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_eICU_MNAR_30per_MeanMode_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MeanMode,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_30per_KNN_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,KNN,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,5.0,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_30per_MICE_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MICE,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_eICU_MNAR_30per_MissForest_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MissForest,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_eICU_MNAR_30per_MeanMode_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MeanMode,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_30per_KNN_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,KNN,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,5.0,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_30per_MICE_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MICE,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_eICU_MNAR_30per_MissForest_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MissForest,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_eICU_MNAR_50per_MeanMode_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MeanMode,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_50per_KNN_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,KNN,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,5.0,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_50per_MICE_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MICE,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_eICU_MNAR_50per_MissForest_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MissForest,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_eICU_MNAR_50per_MeanMode_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MeanMode,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_50per_KNN_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,KNN,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,5.0,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_50per_MICE_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MICE,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_eICU_MNAR_50per_MissForest_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MissForest,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_eICU_MNAR_50per_MeanMode_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MeanMode,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_50per_KNN_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,KNN,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,5.0,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_50per_MICE_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MICE,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_eICU_MNAR_50per_MissForest_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MissForest,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_eICU_MNAR_50per_MeanMode_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MeanMode,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_50per_KNN_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,KNN,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,5.0,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_50per_MICE_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MICE,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_eICU_MNAR_50per_MissForest_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MissForest,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_eICU_MNAR_50per_MeanMode_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MeanMode,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_50per_KNN_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,KNN,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,5.0,,,,,,,,,,,,,,,,
BASE_eICU_MNAR_50per_MICE_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MICE,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,5.0,True,False,0.1,,,,,,,,,,,,
