exp_id,input_complete,input_missing,method,seed,categorical_vars,continuous_vars,use_gpu,k,max_iter,use_probabilistic_sampling,add_noise_to_continuous,noise_level,n_estimators,n_jobs,verbose,iterations,batch_size,hint_rate,alpha,learning_rate,epochs,lr,latent_dim,num_iw_samples
BASE_ComCri_MNAR_30per_GAIN_s2,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_30per.csv,GAIN,2,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_ComCri_MNAR_30per_MIWAE_s2,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_30per.csv,MIWAE,2,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_ComCri_MNAR_30per_GAIN_s3,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_30per.csv,GAIN,3,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_ComCri_MNAR_30per_MIWAE_s3,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_30per.csv,MIWAE,3,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_ComCri_MNAR_30per_GAIN_s5,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_30per.csv,GAIN,5,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_ComCri_MNAR_30per_MIWAE_s5,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_30per.csv,MIWAE,5,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_ComCri_MNAR_30per_GAIN_s8,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_30per.csv,GAIN,8,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_ComCri_MNAR_30per_MIWAE_s8,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_30per.csv,MIWAE,8,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_ComCri_MNAR_50per_GAIN_s1,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,GAIN,1,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_ComCri_MNAR_50per_MIWAE_s1,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MIWAE,1,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_ComCri_MNAR_50per_GAIN_s2,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,GAIN,2,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_ComCri_MNAR_50per_MIWAE_s2,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MIWAE,2,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_ComCri_MNAR_50per_GAIN_s3,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,GAIN,3,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_ComCri_MNAR_50per_MIWAE_s3,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MIWAE,3,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_ComCri_MNAR_50per_GAIN_s5,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,GAIN,5,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_ComCri_MNAR_50per_MIWAE_s5,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MIWAE,5,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_ComCri_MNAR_50per_GAIN_s8,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,GAIN,8,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_ComCri_MNAR_50per_MIWAE_s8,data/ComCri_complete.csv,data/ComCri/ComCri_MNAR_50per.csv,MIWAE,8,"IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode","medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_Concrete_MNAR_10per_GAIN_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,GAIN,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_Concrete_MNAR_10per_MIWAE_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MIWAE,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_Concrete_MNAR_10per_GAIN_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,GAIN,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_Concrete_MNAR_10per_MIWAE_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MIWAE,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_Concrete_MNAR_10per_GAIN_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,GAIN,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_Concrete_MNAR_10per_MIWAE_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MIWAE,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_Concrete_MNAR_10per_GAIN_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,GAIN,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_Concrete_MNAR_10per_MIWAE_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MIWAE,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_Concrete_MNAR_10per_GAIN_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,GAIN,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_Concrete_MNAR_10per_MIWAE_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_10per.csv,MIWAE,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_Concrete_MNAR_30per_GAIN_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,GAIN,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_Concrete_MNAR_30per_MIWAE_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MIWAE,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_Concrete_MNAR_30per_GAIN_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,GAIN,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_Concrete_MNAR_30per_MIWAE_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MIWAE,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_Concrete_MNAR_30per_GAIN_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,GAIN,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_Concrete_MNAR_30per_MIWAE_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MIWAE,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_Concrete_MNAR_30per_GAIN_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,GAIN,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_Concrete_MNAR_30per_MIWAE_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MIWAE,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_Concrete_MNAR_30per_GAIN_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,GAIN,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_Concrete_MNAR_30per_MIWAE_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_30per.csv,MIWAE,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_Concrete_MNAR_50per_GAIN_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,GAIN,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_Concrete_MNAR_50per_MIWAE_s1,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MIWAE,1,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_Concrete_MNAR_50per_GAIN_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,GAIN,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_Concrete_MNAR_50per_MIWAE_s2,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MIWAE,2,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_Concrete_MNAR_50per_GAIN_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,GAIN,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_Concrete_MNAR_50per_MIWAE_s3,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MIWAE,3,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_Concrete_MNAR_50per_GAIN_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,GAIN,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_Concrete_MNAR_50per_MIWAE_s5,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MIWAE,5,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_Concrete_MNAR_50per_GAIN_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,GAIN,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_Concrete_MNAR_50per_MIWAE_s8,data/Concrete_complete.csv,data/Concrete/Concrete_MNAR_50per.csv,MIWAE,8,,"Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Duration,ConcreteCS ",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_eICU_MNAR_10per_GAIN_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,GAIN,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_eICU_MNAR_10per_MIWAE_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MIWAE,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_eICU_MNAR_10per_GAIN_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,GAIN,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_eICU_MNAR_10per_MIWAE_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MIWAE,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_eICU_MNAR_10per_GAIN_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,GAIN,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_eICU_MNAR_10per_MIWAE_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MIWAE,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_eICU_MNAR_10per_GAIN_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,GAIN,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_eICU_MNAR_10per_MIWAE_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MIWAE,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_eICU_MNAR_10per_GAIN_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,GAIN,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_eICU_MNAR_10per_MIWAE_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_10per.csv,MIWAE,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_eICU_MNAR_30per_GAIN_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,GAIN,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_eICU_MNAR_30per_MIWAE_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MIWAE,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_eICU_MNAR_30per_GAIN_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,GAIN,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_eICU_MNAR_30per_MIWAE_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MIWAE,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_eICU_MNAR_30per_GAIN_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,GAIN,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_eICU_MNAR_30per_MIWAE_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MIWAE,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_eICU_MNAR_30per_GAIN_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,GAIN,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_eICU_MNAR_30per_MIWAE_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MIWAE,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_eICU_MNAR_30per_GAIN_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,GAIN,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_eICU_MNAR_30per_MIWAE_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_30per.csv,MIWAE,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_eICU_MNAR_50per_GAIN_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,GAIN,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_eICU_MNAR_50per_MIWAE_s1,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MIWAE,1,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
