ID,IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode,medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop
1234,,3,,,2,,0.62,0.44,,0.15
1235,,,,4,,,0.19,,0.07,0.04
1236,,3,,,,0.24,,0.56,,
1237,1,,,,,,0.18,,0.1,
1238,,1,3,,,0.15,,,,
1239,3,,,4,,0.34,0.22,,0.12,0.04
1240,,,,3,5,0.12,,0.54,,0.18
1241,,,1,1,6,,,,,
1242,,,,4,1,0.22,,0.63,0.33,0.06
1243,1,,1,4,,,0.33,,0.03,0.01
1244,,1,,,2,0.42,,0.82,0.1,
1245,,,,,,,,0.25,,
1246,3,1,,4,1,,0.06,,0.14,0.03
1247,,,,3,,0.2,0.46,0.49,,
1248,1,,1,2,,,0.32,0.7,0.14,0.11
1249,1,3,,,,0.81,0.24,0.94,0.04,0.03
1250,,,1,3,2,,0.28,,,0.17
1251,2,,1,,5,0.2,,,,
1252,,,,3,,,0.15,,0.08,0.22
1253,3,3,1,4,4,0.46,0.12,,0.14,
1254,,1,3,1,,0.12,,0.4,,0.39
1255,1,,1,2,,,0.15,,0.09,0.12
1256,1,,,4,2,,0.18,0.88,0.05,0.02
1257,3,,,,,0.39,0.07,,,0.26
1258,3,,2,,6,,0.47,0.62,,
1259,1,,,3,,0.53,0.35,0.76,,0.21
1260,,1,,2,6,0.21,,,,
1261,1,,,2,2,,0.17,,0.02,0.1
1262,,1,,,4,0.12,0.42,0.22,,
1263,2,3,1,,3,0.11,,,,
1264,1,,1,,,,0.23,,0.15,
1265,1,,1,4,2,,0.14,,0.05,0.04
1266,,3,,,5,0.23,0.46,,0.45,
1267,1,,,4,,0.74,0.15,,,0.07
1268,4,,1,4,1,0.28,,0.55,,0.05
1269,3,,,4,,,0.19,,0.09,0.02
1270,2,,1,3,,0.1,,0.43,,
1271,,3,,,6,0.29,,,,
1272,4,,,,,,,0.61,,
1273,1,,,2,2,,0.14,,0.06,
1274,,1,,,4,,0.74,0.14,,1.0
1275,,1,,,3,0.1,,0.25,,
1276,1,3,,3,,,,,0.13,
1277,,1,,4,,,0.18,,,
1278,3,,,,,0.39,,,0.14,0.12
1279,1,,1,2,6,,0.21,0.61,,
1280,,,1,,6,0.26,0.32,0.47,,
1281,3,1,1,,,0.43,0.22,,0.18,0.05
1282,1,,1,,,,0.21,,0.05,0.09
1283,,,2,,1,,,,,0.14
1284,2,1,,1,4,0.07,0.42,0.41,,
1285,1,,1,,,,,,,0.04
1286,,,3,1,6,0.22,,0.41,,
1287,,,1,,,,,,,0.49
1288,3,3,1,1,,0.41,,0.52,0.27,
1289,,1,,,1,0.2,0.25,0.56,0.37,0.06
1290,,1,1,3,,0.17,,0.61,,
1291,,1,,3,,0.25,,,,0.28
1292,,1,,,,0.26,0.7,0.54,,
1293,,1,,1,,0.12,,0.46,,
1294,2,1,,4,1,0.13,,0.48,,0.05
1295,,,,,,0.28,,,0.19,0.15
1296,,,,,3,,,0.25,,
1297,,,1,3,2,,,0.36,,
1298,1,,,,,,,,0.06,0.02
1299,2,1,,4,6,0.14,,0.73,,
1300,,1,,3,,0.13,0.48,,,0.21
1301,,1,2,3,,0.17,,,,
1302,2,1,,,,,,0.4,,
1303,,,1,,2,,,0.97,,0.04
1304,,3,,,,0.17,0.7,0.64,,
1305,,3,,3,,,0.18,0.75,0.09,
1306,,3,,4,,0.3,,0.65,,
1307,,3,1,1,,0.23,,0.51,0.39,
1308,3,,,1,,,,,0.44,0.54
1309,4,,,2,,0.24,0.27,,0.33,0.11
1310,4,,,2,4,0.32,,0.72,0.14,0.13
1311,2,,,,3,,,,,
1312,,1,1,,,,,0.54,,0.06
1313,,1,2,,6,0.08,,0.25,,
1314,,,1,,5,,,0.54,,
1315,1,,,,4,,0.12,0.84,0.06,
1316,,3,3,2,2,,,0.69,0.18,
1317,3,,1,,1,0.44,0.18,,,
1318,3,,,,,,,,0.1,
1319,,,1,,,,,,0.01,0.03
1320,,,,,,0.33,,0.54,0.15,0.09
1321,,,,3,,0.15,0.51,0.48,,
1322,4,3,,,,,0.43,0.61,,
1323,3,,1,,,,,,0.05,0.05
1324,,1,1,4,,0.19,,0.59,0.45,0.03
1325,2,,3,,4,0.16,,,0.44,
1326,1,,,3,6,,0.04,,0.15,0.33
1327,,,,1,5,,0.3,0.56,,
1328,3,,,2,6,,,,,0.11
1329,,,3,4,,0.23,,,0.23,0.07
1330,,1,1,3,,0.07,,0.43,,
1331,1,,,,,,0.22,,0.05,0.02
1332,,,,,,0.23,0.44,0.56,,
1333,3,,1,,,0.34,0.26,0.46,,
1334,3,3,3,1,,,0.36,0.6,0.3,
1335,,3,1,4,1,,0.24,,0.15,0.07
1336,,,,4,1,,0.19,,0.27,
1337,3,,3,,,0.47,0.12,0.75,0.1,0.12
1338,1,,1,4,,,0.24,,0.09,0.04
1339,,,3,3,,0.22,,0.5,0.41,
1340,3,,1,4,,0.44,,,0.14,0.06
1341,,,,2,4,0.26,0.27,,0.3,
1342,4,,,1,6,0.31,,0.49,,
1343,4,,,,1,0.23,,,,0.02
1344,3,3,1,2,2,,0.39,0.51,,0.1
1345,4,1,,4,,,,0.67,,0.07
1346,1,,,,,,0.2,,0.1,0.11
1347,,1,,4,6,0.29,,0.65,0.3,0.03
1348,3,,3,4,,0.35,0.13,,0.14,0.06
1349,,,,4,,0.3,0.28,0.57,,0.03
1350,1,,1,,,,0.31,,0.11,0.11
1351,4,3,,,,0.3,,,,
1352,,1,,,,0.1,,0.41,0.71,
1353,3,,,,,0.44,,,0.12,0.11
1354,,3,1,1,,0.06,,0.3,,
1355,,,,,1,0.28,0.35,0.47,0.17,
1356,1,,1,2,,,,,0.06,
1357,1,,1,4,,,0.11,,0.05,0.02
1358,3,1,3,3,,0.37,,,0.22,
1359,3,,,2,2,,,0.46,0.13,0.15
1360,2,1,,,,0.17,,,,
1361,,,,1,,,,,0.35,
1362,2,3,3,,5,0.11,,,,0.12
1363,,,2,,,0.18,,0.5,,0.26
1364,1,,1,4,,,0.12,,0.01,0.02
1365,,,2,,,0.1,,0.0,,
1366,3,,3,,,0.36,0.2,,,0.06
1367,3,,1,3,1,0.34,0.22,0.64,0.18,0.31
1368,,,,,,0.16,,,,0.19
1369,1,,,4,,,0.26,0.75,,0.06
1370,1,,,2,,,0.28,,0.12,
1371,,1,3,1,5,0.17,,0.4,0.62,
1372,,1,1,4,,,,0.64,,0.02
1373,3,1,,,,,0.49,0.63,0.31,
1374,3,,,,,,,0.63,0.18,
1375,4,,,,1,,0.08,0.69,,
1376,2,,,,,0.15,,0.53,,0.13
1377,3,,2,,6,,,,0.31,
1378,4,,,4,,0.23,,0.72,0.24,0.07
1379,2,,1,,3,0.19,,0.28,,
1380,,1,,3,3,0.05,,0.15,,
1381,,,,,4,0.08,,0.18,,
1382,1,,,4,2,,0.17,,,
1383,,,3,,,0.19,0.4,0.64,,
1384,,,,3,1,0.16,0.43,0.42,0.73,
1385,1,,,,6,,0.09,,0.14,0.15
1386,,1,3,,1,0.17,,,,0.05
1387,1,,1,,6,,0.23,0.58,0.1,0.15
1388,1,,1,4,,,,,0.04,0.04
1389,,,1,,2,0.15,,0.39,,0.12
1390,,,,,,0.17,,0.4,,
1391,,,1,,,,0.33,,0.1,0.18
1392,,1,,2,,0.32,0.08,,,
1393,,3,,,,0.12,,0.12,,
1394,4,3,,,,0.25,,,0.38,
1395,2,,,4,1,,,0.63,0.32,0.07
1396,1,,1,4,,,0.12,,,0.06
1397,3,3,1,,,0.47,,0.58,0.13,
1398,,3,,,4,0.16,,,,
1399,,,,2,,0.24,,0.7,0.39,
1400,3,,3,,2,,0.24,,0.17,
1401,,,1,4,2,,,,,
1402,1,3,1,,,,,,0.07,0.12
1403,,,,1,6,,,,,
1404,,1,1,2,5,,0.28,0.69,0.28,0.1
1405,,1,,3,,0.21,,,,
1406,,3,1,4,,,0.31,,,0.02
1407,3,1,1,,2,,,0.69,0.1,0.01
1408,2,1,,4,6,0.19,0.35,,,0.04
1409,,,,4,,,,,0.06,0.03
1410,1,3,1,2,,,,,0.08,0.11
1411,4,3,,3,,0.21,0.2,0.52,0.18,0.26
1412,3,3,,,,0.35,0.25,0.67,0.12,0.15
1413,3,3,,2,,0.4,,0.57,0.15,
1414,3,3,2,,6,,,0.62,,
1415,,,1,,1,,0.14,,,
1416,,,,4,,,0.24,0.6,0.12,0.07
1417,1,,1,,6,,0.23,,0.13,0.15
1418,,1,3,3,1,0.31,0.18,,0.12,
1419,,,,,,,0.26,,0.06,0.13
1420,,,1,,6,,,,0.09,0.12
1421,,,2,1,1,0.19,,0.49,,
1422,,3,,,,0.26,,0.45,,
1423,,,3,4,1,,0.27,0.8,0.22,
1424,,1,,4,,0.22,0.16,0.63,,
1425,3,1,3,,,,0.29,,,
1426,3,3,3,,,0.33,0.35,,0.21,0.08
1427,,,1,,,,0.09,,0.08,0.11
1428,,1,3,,,0.15,0.22,0.54,,
1429,2,1,3,1,,0.16,0.44,0.3,,
1430,1,,1,4,4,,0.04,,0.04,0.02
1431,1,,1,4,2,,,,0.1,
1432,2,1,,,5,0.17,,0.63,0.54,
1433,,,1,1,,,,0.37,,
1434,1,,1,4,,,0.18,,0.08,0.05
1435,1,3,,4,,,0.07,,0.04,
1436,4,3,3,3,4,,0.2,0.6,0.18,0.21
1437,,3,3,1,,,,0.47,0.57,
1438,1,3,1,,2,0.78,,,0.09,0.1
1439,2,1,,,,0.16,,0.68,,
1440,3,,,4,,0.44,0.29,0.74,0.07,0.05
1441,3,3,,,,0.35,0.16,0.54,0.16,
1442,2,,,,,0.18,0.58,0.06,,
1443,,,1,4,6,,0.12,,0.08,0.06
1444,1,,1,,,,,,0.19,0.14
1445,,,3,,,0.18,,,0.66,
1446,1,,1,,,0.67,0.32,0.6,,0.21
1447,,,,3,,0.32,0.68,,,0.25
1448,2,1,,2,6,0.19,,0.67,,0.09
1449,1,,,,1,,0.15,,0.06,0.04
1450,3,3,,,2,0.36,,,0.24,0.12
1451,,,1,1,,0.18,,0.36,,
1452,,,3,,,0.13,,0.49,,
1453,3,3,1,,4,,,,,
1454,2,3,,,1,0.12,,0.45,,0.13
1455,1,,,,,,0.3,,0.03,0.15
1456,3,3,,,,0.45,0.3,,0.15,0.11
1457,,1,,,,0.16,,0.52,,
1458,3,3,,1,2,0.49,,,,
1459,1,,1,,,,,,0.05,0.12
1460,,,,1,,0.4,,0.58,0.12,
1461,1,,1,,,,0.3,,,0.08
1462,3,,1,4,6,,0.33,,0.21,0.04
1463,1,1,1,4,4,,0.23,,0.04,0.0
1464,1,2,1,4,2,0.91,0.06,,,
1465,1,,,4,,,0.13,,0.05,0.03
1466,1,,1,,,,,0.63,0.18,
1467,3,,,3,,,0.3,0.57,0.21,
1468,1,,1,3,,,0.29,0.41,,
1469,4,1,1,4,,,0.13,,0.28,0.04
1470,2,3,1,,5,,0.42,,,
1471,,,2,2,,0.04,,0.62,,0.13
1472,,,,,1,,0.1,0.69,,0.01
1473,,,,3,,0.1,,0.72,,
1474,,1,,,1,0.2,0.3,0.65,,0.02
1475,1,,1,4,,,,0.85,0.05,
1476,,1,3,3,4,,0.47,0.41,0.39,0.21
1477,,,,2,,0.16,,,,
1478,3,,,,6,0.42,0.42,,0.32,
1479,1,,1,4,,,0.29,,0.07,0.06
1480,,1,,1,6,0.28,,,,
1481,,1,,1,,0.18,,,0.37,
1482,2,,,,,0.18,,0.18,,
1483,,,,,,0.3,,0.58,0.19,0.11
1484,1,3,1,4,,,0.25,,0.12,
1485,3,,,,2,0.38,0.26,0.68,,0.1
1486,1,,1,,1,,0.1,,,0.03
1487,,,1,,,,,0.1,,
1488,3,,1,,,0.38,0.14,,0.2,
1489,,1,,,6,0.25,0.36,,0.34,
1490,1,,,,,,0.17,,,
1491,1,3,1,4,6,,0.09,0.96,0.1,0.03
1492,,,1,,6,,0.25,,0.2,0.2
1493,,1,3,3,,,,0.19,,
1494,,,1,4,1,,0.2,,0.06,0.03
1495,,,,3,,0.24,0.57,,,
1496,1,,1,,6,,0.11,0.6,0.07,0.12
1497,3,,1,,,,0.24,,0.14,0.11
1498,2,,1,,5,0.08,,0.44,,
1499,,3,3,,2,,,0.74,0.1,0.06
1500,1,3,1,2,,,0.15,,0.09,
1501,,3,1,4,6,,,,0.04,
1502,3,1,,,6,0.39,0.44,,0.25,0.25
1503,,3,,,,0.23,,,,
1504,,,1,,,0.27,,,,0.15
1505,4,1,,2,,,0.33,0.37,0.3,0.14
1506,4,1,1,3,,0.23,,0.63,,0.23
1507,,,,,,0.11,0.4,0.31,,
1508,,1,3,1,6,0.16,,,,
1509,2,,,,,0.14,,0.34,,
1510,,,3,,,0.16,,0.39,,
1511,4,,,,,,,,,0.14
1512,3,,1,3,,0.38,,,0.43,0.32
1513,,3,1,1,,0.16,,0.17,,
1514,,,,3,,0.33,0.28,,0.16,
1515,4,,,,,0.32,,0.45,0.32,
1516,3,3,1,4,,,,,,0.05
1517,1,1,1,4,2,,0.27,,0.07,0.03
1518,3,,1,2,2,0.4,,,,0.14
1519,4,,,1,,0.27,,,0.28,
1520,1,,1,4,,,0.07,,0.02,0.03
1521,,,1,,,0.77,0.29,,,
1522,,,,4,,,0.34,,0.09,0.03
1523,1,,1,4,,,,,0.08,0.04
1524,2,1,,3,3,0.09,0.42,,,0.29
1525,,1,2,,2,,0.67,0.07,,
1526,,1,3,4,1,,0.25,,0.25,
1527,,,,3,,0.29,,0.57,,0.26
1528,3,,,3,6,0.37,,0.68,0.27,0.28
1529,,3,,3,,,,,,
1530,1,,1,,5,,0.14,,,
1531,3,3,,,,0.41,0.07,0.72,0.08,
1532,1,,,4,,,0.29,,,0.01
1533,1,3,,1,6,,,0.72,,
1534,,,1,,6,,0.16,0.6,0.1,
1535,3,,,3,6,0.47,,,,0.25
1536,3,,1,4,,0.48,,,0.11,
1537,,,1,,,0.17,0.79,,,
1538,,1,3,,,0.16,0.51,,,0.32
1539,3,,,,6,,,0.5,,
1540,,,3,1,4,,,0.46,0.25,
1541,,,,3,,0.14,,0.34,0.58,0.18
1542,3,,1,,,0.36,0.28,,0.41,0.21
1543,1,,,3,6,,,0.66,0.25,
1544,,,,1,1,,,0.16,,
1545,,3,1,,1,0.23,0.42,0.29,,
1546,,,3,3,,0.32,,0.64,,0.19
1547,,,,4,,0.15,0.31,0.45,,0.05
1548,3,3,1,,6,0.38,0.19,,0.14,0.2
1549,3,,,,2,,0.26,,0.12,
1550,1,,1,4,,,0.1,,,0.03
1551,,,1,4,,,0.25,,0.05,0.03
1552,4,,,3,4,0.23,0.3,0.63,,0.19
1553,4,,,4,2,,0.42,0.57,,
1554,,,,,1,0.15,,,0.45,0.11
1555,,,,,,0.19,,0.41,0.38,
1556,3,,,3,,0.45,,0.71,0.17,
1557,2,1,3,,,0.18,0.41,0.65,,
1558,1,,1,3,,,0.25,0.7,0.08,
1559,,1,,3,,0.21,,0.7,0.34,0.19
1560,,,1,,,0.11,,,,0.11
1561,,1,3,3,,,,0.71,,0.29
1562,,,3,2,2,0.57,0.2,,0.07,0.08
1563,,,1,,1,,0.05,0.69,0.13,0.1
1564,2,,,,4,,,0.15,,
1565,3,3,1,3,,0.38,,0.53,0.24,
1566,3,,1,,,0.49,0.18,,0.08,0.04
1567,,,1,3,5,,0.41,0.63,,
1568,,3,,1,3,0.31,,0.6,0.37,
1569,2,,,,,0.2,0.35,0.55,0.28,0.06
1570,3,,,,,,,,0.36,
1571,2,1,3,,,0.18,,0.62,,0.53
1572,,,,4,,0.43,0.2,0.77,0.18,
1573,,1,,,1,0.24,,,0.18,
1574,2,3,,,6,0.2,,0.41,,0.31
1575,,1,,,,,,,,
1576,,3,,,,0.4,,0.67,0.23,
1577,1,,1,,,,0.28,0.75,0.13,0.14
1578,4,,1,,6,0.3,0.27,0.73,,0.14
1579,,,,4,1,0.25,,0.64,,0.03
1580,1,,,,,0.54,,,0.07,0.14
1581,,1,,,4,0.14,,0.27,,
1582,1,3,1,,1,0.6,0.1,,0.13,
1583,,1,,1,,0.25,0.35,0.45,,
1584,3,,1,,5,,0.19,,0.16,
1585,,,1,3,4,0.53,,0.58,0.08,
1586,,,,,5,0.1,,,,
1587,4,,,4,1,0.26,0.31,,,
1588,,,1,,4,0.19,0.41,0.57,,
1589,,1,,4,1,0.19,0.44,,0.28,0.04
1590,1,,1,,,,0.22,0.74,0.09,
1591,,,,3,,0.18,,0.37,,
1592,3,,1,,1,0.42,0.3,0.64,,0.13
1593,,1,,,1,0.23,,0.58,0.29,0.11
1594,,3,3,4,1,0.5,0.24,,0.04,
1595,,3,,3,2,,,,,
1596,,,,,4,0.19,0.35,,,
1597,,,,,,,0.14,,0.05,
1598,,,3,,4,,,0.35,,
1599,3,,1,,6,0.44,0.17,0.55,0.17,
1600,1,1,,2,,,,0.73,0.13,0.08
1601,3,,1,4,6,0.37,,,0.17,0.04
1602,,1,,,,,1.0,0.17,,
1603,3,3,,2,,,,0.7,0.25,
1604,3,3,,3,6,,,,0.18,
1605,,1,3,4,,,,0.45,,0.02
1606,4,1,1,4,2,0.28,0.43,0.51,,0.04
1607,,,,,,0.27,0.26,,0.14,0.1
1608,3,,2,1,6,,,0.58,0.36,
1609,,1,,,4,0.21,,0.61,,
1610,3,3,,,1,,0.18,,0.12,0.06
1611,4,1,1,,,,0.34,0.24,0.45,
1612,3,,,4,2,,,0.82,0.08,0.04
1613,,3,,,,0.29,,0.47,,
1614,3,,,,6,,0.21,,0.1,0.15
1615,1,,,,,0.96,0.2,0.99,0.06,0.07
1616,1,,1,4,6,,0.02,,0.03,0.06
1617,1,,1,4,,,0.22,,0.07,0.02
1618,3,1,3,,,0.34,0.57,0.62,0.27,
1619,1,,1,,,,0.14,,0.02,0.03
1620,,,,3,6,0.33,,0.52,,
1621,,1,,,,0.14,0.41,0.6,,0.11
1622,1,3,,,,,,,,
1623,1,3,1,,1,,0.05,,0.01,0.01
1624,,,,,,0.26,,0.53,,
1625,,,,3,5,,0.3,0.51,0.22,
1626,,,1,,6,0.22,,0.38,,
1627,,,,3,,0.31,,,,
1628,,,1,4,2,,0.16,,0.05,0.02
1629,3,,3,,6,,,,,
1630,,,1,4,,0.27,,0.57,,0.01
1631,,,,4,,0.19,0.43,0.58,0.29,0.02
1632,,,1,4,6,,0.15,,0.05,0.04
1633,,,1,3,5,,,,0.24,
1634,,3,,,,,,,,0.8
1635,,3,1,4,,,0.24,,0.04,0.03
1636,3,,1,2,2,,0.24,0.85,0.06,
1637,,,,1,4,,,0.41,,
1638,3,,1,,,0.43,,0.53,0.17,0.09
1639,3,3,1,,4,,0.2,0.47,,
1640,,,1,4,6,0.36,,,0.18,0.07
1641,,,3,,2,0.28,,0.21,,
1642,,3,,3,5,,,0.48,0.44,
1643,1,,1,4,,,0.07,,0.03,0.02
1644,3,,,4,2,,,,,0.03
1645,,1,3,,4,0.22,,,,0.15
1646,,,,,,,,0.41,,0.07
1647,,,1,,,0.45,,,0.1,
1648,,,,,5,,0.39,0.54,,0.33
1649,,,1,,,,0.21,0.71,0.23,0.05
1650,,3,3,3,2,,,0.52,0.2,
1651,,,1,,,,0.19,0.74,0.07,0.09
1652,3,1,,3,5,,0.3,0.7,0.25,0.23
1653,,,1,,,,0.34,,0.07,0.06
1654,,,,4,,,,0.5,,0.07
1655,,,3,2,1,0.3,,,0.15,
1656,,1,,1,,0.16,0.45,0.6,,
1657,,,1,4,1,,0.12,,0.04,0.0
1658,3,,,,5,,0.28,,0.17,0.05
1659,3,3,,4,1,0.34,0.26,0.66,0.12,0.05
1660,,,,,,,,,0.03,0.03
1661,1,,,,2,,0.17,,0.06,0.06
1662,3,3,1,,,0.39,,0.23,0.31,
1663,2,1,1,3,3,0.05,1.0,0.16,,
1664,3,,1,,,,0.46,0.57,,
1665,,,,,4,0.16,,0.51,,
1666,,1,,4,,0.09,,0.41,,0.02
1667,,3,1,2,,,0.17,0.74,,0.09
1668,,,1,4,,,0.11,,,0.03
1669,,3,1,4,1,,0.07,,0.07,
1670,3,3,,3,6,,0.55,0.6,,0.25
1671,4,,,1,,0.25,0.33,0.36,0.26,0.48
1672,,,,,5,0.07,,,,
1673,3,3,,4,,,,,0.13,
1674,,1,,3,,0.26,0.24,,,0.16
1675,,,3,,,0.21,,,,0.11
1676,1,,,3,,0.67,,,,0.18
1677,3,3,1,3,,,,0.57,0.2,
1678,,3,,,4,0.12,,,,
1679,,1,3,,,0.08,,0.08,,
1680,1,3,1,4,,,0.1,,0.09,0.01
1681,3,3,,2,6,,0.31,,0.13,0.14
1682,,1,1,,,0.37,0.26,0.67,,0.12
1683,2,,,4,4,0.03,,0.61,,0.06
1684,,3,1,,6,0.78,0.18,,,
1685,,,,,,0.13,,0.11,,
1686,3,,3,2,6,0.35,0.22,0.65,0.21,0.09
1687,,,1,,,0.24,,,,
1688,1,,1,4,2,0.85,0.2,,0.03,0.02
1689,,3,1,,,,0.19,,0.06,0.08
1690,4,3,,,,,0.24,,0.29,
1691,,1,2,,,0.15,,,,
1692,,1,,3,,0.14,,0.49,,
1693,,1,,3,,0.11,,0.41,,0.2
1694,1,3,,,,,0.23,0.72,0.08,0.13
1695,1,3,1,4,,,0.18,,,0.02
1696,3,3,,3,,,0.29,0.7,0.21,0.32
1697,1,3,,,,,0.24,,0.08,
1698,,1,,,2,,0.31,0.75,0.17,0.04
1699,,3,1,1,4,0.26,,0.28,,
1700,3,1,,3,,,,0.6,,0.33
1701,,,,,,0.26,,0.57,,0.5
1702,3,,,,4,0.38,0.2,,0.14,0.1
1703,1,,1,,,,0.2,,0.11,
1704,,1,,,,,,0.4,,0.52
1705,1,,,4,,,0.21,,,0.04
1706,1,3,,4,,,0.18,,0.02,0.05
1707,,1,,4,,,0.21,0.62,0.28,0.05
1708,,,,1,,,,0.48,0.45,
1709,3,,1,,2,,,,0.1,
1710,,3,1,3,6,,0.26,,0.13,
1711,,3,,3,,0.11,,0.64,,0.28
1712,,3,,3,,0.28,,0.5,,0.28
1713,,,1,3,2,0.57,0.27,0.8,0.15,0.18
1714,1,,1,,1,0.69,0.19,,0.04,0.02
1715,1,,1,,,,0.12,0.7,0.11,0.11
1716,,,3,,1,,0.33,,0.17,0.08
1717,3,3,,,,,0.2,,,0.12
1718,,,1,,,0.19,0.39,,0.38,0.19
1719,2,1,3,,4,0.16,0.38,0.26,0.49,0.21
1720,4,,,3,4,0.25,,0.61,0.27,
1721,,3,3,2,,0.3,0.33,0.54,,0.11
1722,,,3,,,0.18,0.41,0.31,,
1723,,3,,4,,0.33,,,0.24,0.04
1724,,,1,,,,0.14,0.72,,0.11
1725,3,3,1,3,6,,0.22,,0.23,0.19
1726,,,1,,,,,0.94,0.08,0.04
1727,,1,3,,,0.14,,0.46,,0.32
1728,,,,,,0.2,,0.4,,
1729,4,1,1,3,,0.24,,0.53,,0.33
1730,,1,3,,5,0.2,,0.74,,0.31
1731,3,1,3,,6,,0.31,,,0.15
1732,,3,1,,,0.33,0.35,0.74,0.21,
1733,,,3,3,,0.23,,0.56,,0.24
1734,4,1,,2,1,0.22,,0.54,,0.11
1735,,1,,4,2,0.62,,,0.08,0.07
1736,3,,1,4,,0.34,0.14,0.62,,0.06
1737,3,,1,,6,0.48,0.15,0.68,0.11,
1738,3,,1,,,,0.13,,0.16,0.19
1739,3,,1,,,,0.18,0.61,0.15,
1740,3,3,1,,6,0.41,,,0.16,0.13
1741,1,1,,4,,,0.26,,0.05,0.01
1742,3,1,,4,,0.47,,0.66,0.15,0.06
1743,3,,1,,,0.37,,,0.37,0.15
1744,3,1,3,2,1,0.43,0.26,0.73,,0.11
1745,4,,1,4,1,,0.22,0.72,0.36,
1746,1,,3,4,1,,0.13,,0.06,0.01
1747,1,,,,1,0.8,,,0.08,0.06
1748,,,,,6,0.44,,,0.25,
1749,3,,,,2,,,,0.09,0.13
1750,2,,3,,,0.17,,0.31,,
1751,,1,3,3,,0.09,0.6,0.53,,0.17
1752,,,3,1,4,0.26,,0.5,0.37,0.35
1753,1,,,3,2,,0.17,0.83,0.07,
1754,,,,,,0.24,,0.5,,
1755,,,,1,,0.22,0.22,,,
1756,,1,,4,,0.47,,0.8,0.18,0.06
1757,4,,1,3,,0.25,,0.45,0.25,0.27
1758,1,1,1,2,2,0.54,0.32,,0.09,0.09
1759,,3,,,,0.26,,,0.19,0.22
1760,,,1,,6,0.34,,0.23,0.42,
1761,1,,1,,2,,0.08,,0.04,0.12
1762,,,,4,2,0.33,0.3,,,0.02
1763,3,3,,4,,0.38,,,0.09,0.03
1764,,,1,3,,0.45,0.12,0.74,,
1765,2,3,3,,1,0.13,,,,
1766,3,,1,,,0.48,0.17,,0.13,
1767,1,3,1,4,,,,,0.05,0.01
1768,4,,1,,,0.3,0.33,0.36,,0.67
1769,4,,1,,6,0.3,0.37,,,
1770,3,1,,2,6,,0.21,,0.2,0.14
1771,2,3,,,,0.07,,,1.0,
1772,,1,,3,1,0.26,0.05,0.62,,
1773,,1,1,,,0.15,,0.51,0.46,0.09
1774,4,,3,,,,,0.37,0.4,
1775,,1,1,,,0.05,,0.48,,
1776,,,,,,0.14,,0.28,0.52,
1777,,,,4,1,,,,0.03,0.03
1778,,,,1,,0.2,,0.39,,0.47
1779,3,3,,,6,,0.41,,0.24,0.48
1780,,,1,3,,,,,0.45,
1781,,3,,4,2,,0.33,,0.08,0.05
1782,,,,,,,,0.46,,
1783,1,,1,4,,0.51,,,,0.04
1784,,1,1,1,,0.1,,0.45,,
1785,,,1,2,5,,0.16,,0.08,
1786,1,,,4,,,0.13,,0.1,0.06
1787,1,3,,,2,,,,,
1788,,,2,3,,0.12,0.51,,,
1789,,,,1,,,0.4,,,
1790,3,,1,1,,0.39,,,,0.53
1791,,,3,1,,,0.31,0.4,0.33,
1792,1,,1,,4,,0.08,,0.05,0.08
1793,,,,1,,,,0.41,0.36,0.6
1794,1,,,,,,0.24,,0.05,0.02
1795,1,,1,,6,,0.11,,0.03,0.06
1796,,,1,,6,,0.13,0.72,0.13,
1797,,3,3,3,,0.22,,0.5,,
1798,,1,,,,0.37,0.38,0.72,0.17,
1799,,3,,,,,,0.7,0.07,0.14
1800,,,,,,,,0.36,0.86,
1801,,1,,4,1,0.17,,0.56,0.41,0.07
1802,2,,,,,0.2,0.34,0.24,,
1803,,,1,4,,0.44,0.09,0.76,0.19,0.07
1804,,1,,,1,0.07,,0.37,,
1805,3,,,4,2,,,,0.12,0.03
1806,,1,,1,,,0.21,0.64,,
1807,,,3,,,0.31,0.25,0.54,0.24,0.15
1808,1,,1,,,,,,0.09,
1809,3,,1,,1,0.34,0.4,0.38,,0.26
1810,,,,4,,0.24,0.52,0.73,0.36,0.06
1811,4,3,,,2,0.27,,0.14,,
1812,,,,1,1,0.2,0.44,0.41,,
1813,,,,2,,,,0.64,0.15,0.09
1814,,1,2,1,,,0.38,0.57,,
1815,,1,1,,1,,,0.6,,0.09
1816,,,,,,0.18,,0.11,0.7,0.64
1817,,,1,4,,,0.15,,0.03,0.01
1818,2,,1,1,,0.15,0.38,0.19,,
1819,1,,1,4,2,0.65,,,0.04,0.02
1820,,,3,,6,,0.51,0.58,0.24,
1821,3,,1,3,6,,0.23,0.41,,
1822,3,,1,,6,0.46,0.18,0.62,0.12,
1823,2,1,,3,3,0.11,,0.19,,
1824,,1,,,1,,0.56,,,
1825,1,3,,,2,,0.16,,0.07,0.05
1826,2,3,1,3,1,0.16,0.34,0.57,,0.18
1827,,,1,4,,,0.18,,0.04,0.02
1828,1,,1,2,,0.55,0.09,0.82,,0.09
1829,,,1,4,6,,,,0.16,0.05
1830,4,,,,6,0.25,,0.7,,0.07
1831,,,,4,,0.24,0.45,,,0.07
1832,,1,3,,,0.14,,0.23,,
