ID,IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode,medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop
1078,,1,3,,4,0.22,,0.66,0.38,
1079,,,1,,1,,,0.67,,
1080,4,,3,,2,,0.41,0.53,,0.14
1081,2,,3,4,1,0.2,,,0.31,
1082,2,,1,,1,,0.43,,,0.34
1083,,3,1,4,,0.5,0.31,0.91,,0.05
1084,2,,,,2,0.17,,,,
1085,,3,,,4,,,,0.05,
1086,,1,1,,,,0.44,,0.63,0.33
1087,,3,1,,6,,,,0.5,0.09
1088,1,,1,,2,0.65,0.13,,,0.11
1089,4,,3,,1,,,0.64,0.13,0.1
1090,,,1,,,,,0.94,,
1091,3,,,,,,,,,
1092,,3,,1,,,,,,0.37
1093,,,3,4,5,,,,,
1094,,3,,,2,0.3,0.56,0.19,0.31,
1095,,3,3,,1,,0.44,0.61,,
1096,2,1,,3,4,,0.34,0.32,,0.28
1097,,1,,,2,,,0.62,0.3,
1098,,3,1,2,,,0.15,,0.08,0.09
1099,,,,3,,,,,,
1100,2,,,,5,0.2,,0.5,0.6,
1101,1,3,,,2,0.53,,,,0.03
1102,1,3,,,,1.0,,0.94,,
1103,3,3,,,,,0.27,,,0.32
1104,2,3,2,3,,0.05,,0.22,0.71,
1105,,,2,,,0.32,,0.69,,0.16
1106,,,,2,2,,,,0.62,
1107,4,,,,,0.3,,,0.28,
1108,,3,,2,,,0.33,0.71,0.29,0.11
1109,,3,,,3,,0.58,0.49,0.58,
1110,,,,,,,,0.86,,
1111,2,,1,4,,,,0.63,0.46,
1112,1,,1,,,0.59,,0.85,0.08,0.05
1113,1,,,4,,,,,,
1114,3,3,3,,,,,,0.08,
1115,1,,1,,2,,0.14,0.85,0.07,0.05
1116,,3,1,2,,,,0.74,,0.12
1117,2,,,1,5,0.11,0.64,,,
1118,3,2,,3,,0.43,0.25,,,0.17
1119,,,3,,,,0.22,,,0.17
1120,,,,1,,,,0.19,,1.0
1121,1,,1,3,,0.65,0.22,0.75,0.1,0.2
1122,1,3,,,2,0.62,,,,
1123,4,,1,,,,,,0.39,0.09
1124,,,1,,,,,,,0.1
1125,,,1,,2,0.83,,0.79,0.14,0.03
1126,2,,3,,4,,,0.18,,
1127,1,,,3,,,0.14,,,
1128,,3,,4,,,,0.91,,
1129,,,1,3,,0.4,,,0.21,0.2
1130,4,,,,,0.22,0.48,0.53,0.38,0.38
1131,3,,1,2,,0.42,,0.75,0.12,0.09
1132,,,,,,,,0.63,0.13,
1133,,,1,4,,0.37,,,0.14,0.05
1134,,3,,4,1,0.47,,0.84,0.04,0.05
1135,,,,,4,,0.75,,,1.0
1136,2,3,,3,4,,,,,
1137,2,,,3,5,,0.37,,,0.29
1138,,3,1,4,,,,,,0.04
1139,1,,,2,6,,,,0.11,
1140,,,1,4,,,,0.61,0.17,
1141,2,3,,3,,,,0.5,0.28,
1142,,3,,4,2,0.54,,,0.08,
1143,,,,,6,0.32,0.38,0.61,0.35,
1144,,,,,2,,,,,
1145,,1,1,3,,,0.17,,0.18,0.21
1146,3,3,1,,,,0.32,0.71,,
1147,,3,,1,,0.18,,,0.73,0.66
1148,3,,,,,0.35,0.36,0.7,0.15,0.03
1149,,,,,2,0.83,,0.97,,
1150,2,1,3,1,4,,,,,0.53
1151,1,,1,2,4,,0.1,,0.07,0.08
1152,2,,,,2,0.18,0.84,,0.44,0.59
1153,,3,,,4,0.25,0.26,0.61,,
1154,2,,,,,0.05,,0.35,,0.29
1155,,,2,,2,0.15,,0.0,0.67,
1156,1,,1,4,5,,0.15,0.86,,
1157,,3,,,,,,,0.36,
1158,,,,1,6,,0.66,,,0.38
1159,,,,4,5,,0.16,,,0.06
1160,4,3,1,1,,0.26,0.63,,0.5,
1161,,1,,3,,0.21,1.0,,0.59,
1162,,,,3,6,,,,,
1163,3,1,,3,6,,,,0.21,
1164,1,,1,4,,0.78,0.11,0.95,,0.02
1165,,,,3,4,0.31,0.35,0.55,0.28,
1166,2,3,2,1,,0.19,0.62,,0.49,
1167,2,1,3,,,,,0.52,,
1168,3,3,,4,,,0.24,,0.12,
1169,,,2,,,,,,0.49,
1170,,,,,,,0.41,0.57,0.21,
1171,,1,3,,,,,,0.84,0.54
1172,,,,1,,0.26,,,0.46,
1173,1,,1,,,0.71,,,,0.22
1174,1,,1,4,,,,0.93,0.02,
1175,,,,,2,,,0.92,,
1176,,,,,6,0.23,,0.53,0.38,
1177,,,3,2,,,,,0.28,0.13
1178,2,,,,1,,,0.64,0.88,0.06
1179,,3,1,,,,,0.79,,0.11
1180,1,,1,4,,,0.13,,0.04,
1181,,,3,,4,0.17,0.34,,0.45,
1182,,3,1,3,,,0.25,0.7,0.09,
1183,,,,,4,,0.38,,,0.69
1184,2,,,,,,,,,0.41
1185,,,,2,,,,,0.05,
1186,,,,,4,,0.27,0.64,,0.31
1187,,3,,,,,0.25,0.85,,
1188,,,,,6,0.39,,,,
1189,1,3,3,,2,0.5,,0.77,,0.2
1190,2,,,,,0.19,,,0.4,
1191,3,3,,,,,0.31,0.59,0.17,
1192,3,,,,,,,0.64,,
1193,,,,,,,,0.47,,0.54
1194,,3,,,,0.38,0.13,,0.1,0.02
1195,4,,,2,2,,0.52,,,
1196,,,1,3,,,,0.69,0.14,
1197,,3,,,4,0.25,,,,0.65
1198,,,,4,,,,,0.08,
1199,1,1,1,,2,,0.05,0.86,0.07,
1200,,,,,,,,0.54,0.55,
1201,2,,,,4,,,0.36,,
1202,,,1,,2,0.74,0.17,,,0.02
1203,4,,,2,,,,,,0.14
1204,,3,,4,,,,,0.03,0.03
1205,,,,,,,,0.73,,
1206,,,,4,,,,0.87,,
1207,,3,,2,,,,,,
1208,2,1,,,3,0.05,0.98,,1.0,0.61
1209,4,3,3,,2,0.26,0.66,0.13,,
1210,1,3,,,,,0.18,,0.08,
1211,,3,1,2,,,,0.78,0.12,
1212,4,,,1,6,,0.38,,,
1213,,1,,,,,,,0.06,
1214,1,,,,,0.55,,,,
1215,1,,1,4,,,,,,0.03
1216,,,1,4,,,0.25,0.89,,
1217,3,3,,,,0.36,,0.59,,
1218,2,3,,3,3,0.11,0.48,0.37,0.56,0.25
1219,,3,,4,,,,0.96,0.01,
1220,,,,,,0.38,0.14,,0.1,
1221,3,3,3,,6,0.33,0.47,,0.39,
1222,1,,1,,,0.68,,0.85,0.02,
1223,2,,3,,1,,,,,0.16
1224,,3,,3,5,0.33,,,,
1225,3,3,,,6,,,0.65,,
1226,,3,3,3,2,0.43,,,0.15,0.18
1227,,3,,2,,0.66,0.2,0.72,,0.11
1228,,,,,,,,,,
1229,1,,,,,0.7,,0.91,,
1230,,1,,,5,,0.41,,0.33,0.33
1231,,1,,,,,,,,
1232,,,1,,2,0.58,0.28,0.81,0.11,0.01
1233,,,1,,,,,,,0.37
1234,4,3,2,2,2,0.23,,,0.36,
1235,,,3,,2,,,0.82,0.07,
1236,,3,,,,,,0.56,,
1237,,,1,,6,0.8,,0.9,0.1,0.1
1238,,1,,1,,,,,0.7,
1239,3,3,,4,,,,0.77,0.12,
1240,,1,,3,5,,,0.54,,
1241,3,3,1,,,0.34,,0.51,,
1242,,3,1,,,,,0.63,,
1243,,3,1,,,0.8,0.33,,0.03,0.01
1244,,,,4,2,,,0.82,0.1,
1245,,,1,1,,0.15,,,0.57,
1246,,1,,,,,,,0.14,0.03
1247,,3,3,,,,0.46,0.49,0.44,
1248,,,,,2,,,,,0.11
1249,,3,,,,0.81,0.24,,0.04,
1250,,,,3,2,0.54,0.28,0.86,,
1251,2,3,1,,5,,,0.51,0.52,0.47
1252,1,3,,,6,,0.15,,,
1253,,3,,4,,,,0.81,,0.06
1254,,,3,1,5,,0.55,,0.68,
1255,1,,,,,0.56,,0.71,,
1256,1,3,,4,,,0.18,,,0.02
1257,,3,,,4,0.39,,,,
1258,,,,1,,,,0.62,,0.55
1259,1,,,,6,,,,0.21,0.21
1260,,,,2,6,0.21,,0.5,,0.12
1261,,,1,2,,,,,0.02,0.1
1262,,1,3,,,0.12,,,,
1263,,,1,,3,,,,,0.84
1264,,3,1,,6,,,,0.15,
1265,1,,,,,,0.14,,0.05,
1266,,3,3,1,5,,0.46,,,0.34
1267,,,1,4,2,,0.15,,,0.07
1268,,,1,4,,0.28,,,0.21,0.05
1269,,,,4,,,,0.91,0.09,0.02
1270,,1,,,,,0.53,,0.8,0.31
1271,4,3,,,,,,,,
1272,,,,3,5,,,,,0.33
1273,,,,,,0.63,,,,
1274,,1,3,,4,,0.74,,0.96,1.0
1275,2,,3,,3,0.1,,0.25,,
1276,,,2,3,,,,,,0.25
1277,,,,,,0.28,,,0.2,0.03
1278,,,,,,,,,,
1279,,3,,2,,0.57,,,,0.14
1280,,3,1,,,,,,,0.52
1281,,,1,,,0.43,,,,
1282,,,,2,5,,0.21,0.94,0.05,
1283,4,,,2,,,0.68,,0.38,
1284,2,,,,4,,,,,0.36
1285,,3,1,4,4,,,,,0.04
1286,4,,,1,,,,,,
1287,3,,1,,,,,,,
1288,3,3,,,,,,0.52,,
1289,2,1,,4,,0.2,,,0.37,0.06
1290,,,1,,4,,0.51,,,
1291,4,1,,3,,,,,,
1292,,,,,6,,,0.54,0.33,
1293,,,,,4,0.12,,,,
1294,,,2,,1,0.13,,,,0.05
1295,,,,2,,,,,,
1296,,,,1,,,,,,
1297,,,1,,,0.29,,,,
1298,,,1,,,,,,0.06,
1299,,,,,,,,0.73,,0.07
1300,,1,,,,0.13,,,,
1301,,,,,5,,,0.54,0.55,
1302,2,1,,1,,,,,,0.4
1303,,3,,,,0.89,0.06,,,
1304,,,3,,,,,0.64,,
1305,,,,3,1,0.44,,,0.09,
1306,,3,,,,,0.28,,,
1307,,3,,1,,0.23,,,0.39,
1308,3,3,,,,0.35,,0.55,,
1309,,1,,,,,0.27,0.57,0.33,
1310,,3,,,,,0.24,0.72,,0.13
1311,2,1,3,1,,0.04,0.76,,0.93,
1312,,,,,,,,,,
1313,2,,,,,,,,0.59,
1314,4,3,,,,,,0.54,,0.45
1315,,,1,,,,,,,0.15
1316,,,3,2,,0.43,,,0.18,
1317,3,,,,1,0.44,,,,
1318,3,,,2,,,,,,
1319,,,1,,,,0.0,,,
1320,,,,,,0.33,0.16,0.54,,
1321,,,,,,,0.51,,,
1322,,,,,5,,0.43,,,
1323,3,,,,2,,,0.8,0.05,0.05
1324,2,,1,,,,0.35,,,
1325,2,,,,,,0.42,0.51,0.44,0.22
1326,1,,1,,,,,,,0.33
1327,,3,2,,5,,0.3,,0.36,
1328,,,3,,6,0.45,,,0.18,0.11
1329,,3,3,,,,,0.77,,
1330,2,,1,3,,,0.46,,,
1331,,,,,,0.8,,,0.05,
1332,,,,,,0.23,,0.56,,
1333,,,,2,2,0.34,,,,
1334,3,,,1,,,,,0.3,
1335,3,3,,,1,0.34,0.24,,0.15,
1336,4,,,,1,,,0.67,0.27,
1337,,3,,,,,0.12,,0.1,0.12
1338,1,3,,4,,0.64,,0.82,,0.04
1339,4,3,,,,,0.46,,,
1340,3,3,,4,,,0.05,,,0.06
1341,4,3,,2,,,,0.55,0.3,
1342,,3,3,,6,,0.41,,0.3,0.42
1343,,3,3,4,,,,,,0.02
1344,,,1,,,,,0.51,,0.1
1345,,1,3,,1,0.21,,0.67,,0.07
1346,,,,,,0.64,,0.75,,
1347,,,,,,,,0.65,0.3,
1348,3,3,3,,2,,0.13,,,0.06
1349,4,,,,,,0.28,,0.25,
1350,,,,,,0.53,,,0.11,
1351,4,,,1,,,0.55,,0.53,0.52
1352,,1,,,5,,,,0.71,
1353,,,,2,,,,,,0.11
1354,,,,,,,0.59,0.3,,
1355,4,3,,2,,0.28,0.35,0.47,0.17,
1356,,,1,2,2,0.69,,,,0.08
1357,,,,,,,0.11,,,0.02
1358,,,,,,0.37,,,0.22,
1359,3,3,,2,,,,,0.13,0.15
1360,,1,3,,,0.17,,0.48,0.42,0.16
1361,,,,1,,,,,,0.47
1362,,3,,,,,,0.54,,0.12
1363,2,,2,3,2,,0.67,,,
1364,1,,,4,2,,,0.94,0.01,
1365,,,,,,,,0.0,,1.0
1366,3,,,4,5,,,0.76,,
1367,3,,,,,,,0.64,,
1368,2,,,3,,0.16,0.5,0.67,0.74,
1369,,,,4,2,,,,0.07,
1370,1,3,,,,0.73,,,,
1371,,1,,,,,0.69,,,
1372,2,1,1,,1,,0.49,0.64,,
1373,,,,,,0.33,,0.63,,
1374,,,,,6,,0.37,0.63,,
1375,,,,,,0.26,0.08,,,0.12
1376,,,2,,,0.15,,,,0.13
1377,,,,1,,0.41,,,,0.57
1378,4,,3,,,,0.17,,,0.07
1379,,,,1,,,0.58,0.28,0.6,0.59
1380,,,,3,,0.05,,,1.0,
1381,,1,,,,,0.55,,,
1382,,,1,4,,0.64,,,0.06,
1383,,,3,1,6,0.19,,,,
1384,2,3,,3,1,0.16,,,,
1385,,3,,2,6,0.7,0.09,,,0.15
1386,,,3,4,1,,,0.65,,
1387,,,1,2,,,,,,
1388,1,,1,,2,,,,0.04,0.04
1389,2,,,2,,,,,,
1390,,3,3,1,,,,0.4,0.52,0.39
1391,,,,3,2,,,0.71,,
1392,4,,3,,1,,,0.78,,
1393,,3,,,,,,,0.6,
1394,,,2,3,,,,,0.38,0.29
1395,,,,,,,0.55,,,
1396,,,1,,,,0.12,0.8,0.17,
1397,3,,1,,2,0.47,,,0.13,
1398,,,,1,,,0.32,,,
1399,,,,,,,,,,0.14
1400,,3,,,2,,0.24,,,
1401,1,,1,,,,,,0.04,
1402,1,3,1,,,0.64,,,,
1403,,,,,,0.23,0.85,0.55,0.56,0.36
1404,,1,1,,,,,,,
1405,4,1,3,,,0.21,,,,
1406,,,,,,,,,,
1407,,1,,4,,,,0.69,,0.01
1408,,,,,,0.19,,0.81,,0.04
1409,,,1,,2,,,0.88,0.06,
1410,,3,,,,,,0.81,,0.11
1411,4,3,,,,0.21,,0.52,0.18,0.26
1412,,,,2,,0.35,,0.67,,0.15
1413,,,,,,0.4,0.46,0.57,0.15,0.08
1414,,3,,1,,0.34,0.65,,,
1415,1,,1,,,,,,,
1416,4,,2,,,,,,,
1417,,3,,,6,0.69,,0.75,,
1418,4,,,3,,,0.18,0.77,0.12,
1419,,3,,,2,0.64,0.26,,,
1420,,,,,6,,0.1,,,
1421,2,,,,,,,0.49,,
1422,4,3,,,,,,,,0.7
1423,,,,4,,,,,,
1424,4,,3,,,0.22,,,,
1425,,,,,,,,,,
1426,3,3,,,,,,,,0.08
1427,,,,2,2,,,,,
1428,2,,,2,,,,,,
1429,,,,1,4,,0.44,,0.56,0.51
1430,,3,,,4,0.88,,0.92,0.04,
1431,,3,1,,,0.51,0.32,,,0.06
1432,,1,3,,,,,,0.54,0.51
1433,,,1,,,0.32,0.46,,0.29,0.58
1434,1,3,,,,1.0,,,,0.05
1435,1,3,,,,,,,,0.05
1436,,,,3,4,,,,0.18,0.21
1437,4,3,3,,,,,0.47,0.57,0.65
1438,1,3,,,,,0.24,0.81,,0.1
1439,2,,3,3,,0.16,,0.68,,0.23
1440,3,,3,,2,0.44,0.29,,,
1441,,3,,,,0.35,,,,0.13
1442,,,,1,2,,0.58,,,0.48
1443,,,,4,6,0.51,0.12,0.71,0.08,
1444,,,1,,6,,,,,0.14
1445,,,,,,,,0.59,0.66,
1446,1,,,3,,,0.32,,0.15,0.21
1447,4,,,3,6,0.32,,0.67,,
1448,,1,,,6,,,0.67,,0.09
1449,,3,1,,,0.51,,,,0.04
1450,,,,,,,,,,
1451,,3,1,,4,,,0.36,0.59,
1452,,3,,,,,,,,
1453,,,,,4,,0.18,,,
1454,2,,,,,,,,,0.13
1455,,,,,,0.65,0.3,0.78,,
1456,,,,,6,,,,,0.11
1457,,,,,,,,,,
1458,,,,1,,0.49,,,0.15,
1459,,3,1,,,,,0.86,,
1460,,,,,,,,,,
1461,,3,,2,,0.56,,,0.07,
1462,,,,,6,0.33,,,0.21,0.04
1463,,1,,,4,0.69,,,,0.0
1464,,,1,,2,,,,,
1465,,2,1,4,2,0.61,,,,
1466,,,1,,,,0.4,0.63,0.18,
1467,,,,,,,0.3,,,
1468,,,,,,0.51,0.29,,0.18,
1469,4,1,,,,,,,,0.04
1470,,,,,,,0.42,,,0.48
1471,,,2,,,,0.93,,,
1472,3,3,,,,0.35,,,0.15,
1473,2,,2,,5,0.1,,,,
1474,,,,,,,,,,
1475,,,1,,2,0.64,,,0.05,
1476,,1,,,,0.16,,,,
1477,2,,3,,2,,0.41,,,
1478,,3,,,,,,,,0.41
1479,,,1,,2,,0.29,,0.07,0.06
1480,4,,,,,,0.65,0.64,,
1481,,,3,1,,,,,,
1482,,,3,1,,,,,,0.67
1483,,,,,,,,,,
1484,,,,,,,,,,
1485,,1,,,2,,,,,
1486,,,1,4,1,,,,,0.03
1487,2,,,,3,,,,,
1488,3,,,,,,0.14,0.55,,0.51
1489,4,,,,6,,0.36,0.54,0.34,
1490,,,1,,2,,0.17,,,
1491,,,,,,1.0,,,,0.03
1492,1,,,,,0.58,0.25,0.67,,
1493,,,,3,4,,0.53,0.19,,
1494,1,,,,,,,,,
1495,4,3,,,2,,,,,
1496,,3,,,,,,,0.07,
1497,,,,,,0.4,0.24,0.76,,
1498,,,,,5,,0.65,,0.94,0.12
1499,3,,3,,,,,,,
1500,1,,1,,,0.58,0.15,,0.09,
1501,,3,,,6,,,,,
1502,,,,3,,,,,,0.25
1503,,,3,1,6,,,0.42,,
1504,,,,,,,,,,
1505,,,,,,,,,,0.14
1506,,1,,,,,0.37,,,0.23
1507,,,,,,,,0.31,,
1508,,,,,6,,,,,
1509,2,3,,,,,,,0.56,0.61
1510,2,,,,,,0.72,,,
1511,4,,,2,,,,,,0.14
1512,,3,,,,,,,,
1513,,3,,1,,,0.53,,,
1514,3,3,,,4,,,0.71,,
1515,,,,,,,0.21,,,0.37
1516,,,,,,0.48,0.23,,,
1517,,,,,,,,,0.07,
1518,3,,1,,,0.4,0.24,,,0.14
1519,,1,3,,,,,,,0.34
1520,,3,,,2,,,,,0.03
1521,1,,,,2,,0.29,,,
1522,,,,,,0.54,,,,
1523,,3,,4,2,0.58,0.17,0.84,,
1524,,,,3,,,,,0.9,0.29
1525,,,,1,2,,0.67,0.07,0.67,
1526,4,,,,1,,,,,
1527,4,,3,,,,,,0.21,
1528,,3,,3,,0.37,,,0.27,0.28
1529,,,,3,2,0.3,,0.53,0.25,
1530,,3,,,,,,,0.1,0.12
1531,3,,1,,2,,,,,
1532,,,,4,,,,,,
1533,,,,,6,,,,,0.49
1534,,3,,,,,,0.6,0.1,
1535,3,,,,,,,,,
1536,,,,4,,,,,,0.05
1537,2,3,,1,,,,,,
1538,,,,3,,,0.51,,,
1539,,,3,,6,,0.57,0.5,,0.36
1540,4,,,,,,,,,
1541,,,3,,,,,,,
1542,,,,,,,0.28,0.54,,
1543,,,,,,,,,,
1544,,,,,,0.24,,,,
1545,,3,1,,1,0.23,,0.29,,
1546,,,3,3,,,,,0.23,
1547,2,,,,,0.15,,,0.62,
1548,,,,3,,,0.19,,,
1549,,,,2,,,,,,
1550,,,1,,,0.54,,,,
1551,,,,,,,,0.79,,
1552,4,1,,,,0.23,,0.63,,
1553,,,3,,,,,0.57,0.28,
1554,,3,3,,1,,,,,
1555,,,3,1,,,,0.41,0.38,
1556,,,,,,0.45,0.35,,,
1557,,,,1,,0.18,,,,0.37
1558,1,,,3,6,0.56,,,,0.33
1559,,,,,4,0.21,0.29,,,
1560,,1,1,2,,,,,,
1561,,,,3,,,,,0.18,
1562,1,,,,,,,0.85,,
1563,3,3,1,2,,0.39,0.05,0.69,,
1564,2,,,,4,0.17,0.38,,,1.0
1565,,,1,,,,,0.53,,
1566,,,,4,,,,,,
1567,,,,3,,,,,,
1568,,,1,,,,0.44,,,
1569,,1,3,4,,,,,,0.06
1570,,,,,,0.33,0.42,0.47,,0.53
1571,,,,,,,0.32,,,
1572,,,,,,,,0.77,0.18,
1573,,,,2,,0.24,0.23,,,
1574,,,,,,,0.69,,,0.31
1575,,,,,,0.17,,,,
1576,,,,,,,,,,
1577,,,,,,0.57,,,,
1578,,,,2,,0.3,,,,0.14
1579,,,,4,,,,,,
1580,,,,,,0.54,,,,0.14
1581,,,,1,,,0.93,0.27,0.55,
1582,,,1,,,,,,,0.12
1583,4,,3,,,,,,,
1584,,,,4,,,0.19,0.83,,
1585,,,1,,,0.53,0.07,,0.08,
1586,,,3,4,,,,,,
1587,,,3,4,,,,,,0.06
1588,,,1,,4,,,,,
1589,,,3,,1,0.19,,,0.28,
1590,,3,1,,5,,0.22,,,
1591,2,,,,4,0.18,0.33,,0.42,
1592,,3,,2,,,,,,
1593,4,,,2,1,0.23,,,0.29,
1594,,,3,,,,0.24,,,
1595,4,3,,3,2,,,,,
1596,,,1,,,,,,,
1597,,,1,2,5,,0.14,,0.05,
1598,,,,,4,,0.72,,0.7,
1599,,,1,,,,0.17,,,
1600,1,,1,2,2,0.53,,,0.13,0.08
1601,,,,,,0.37,0.45,0.82,,
1602,,1,,,,,,,,
1603,,,,,5,0.44,,,0.25,
1604,,,,,,0.34,,,,
1605,,1,3,,,,0.6,,0.35,
1606,4,,,,,,,,0.25,
1607,4,3,3,2,,,,,,
1608,,,,1,6,,0.62,,,
1609,4,1,3,,,,0.49,,0.46,
1610,,,3,,,,,,0.12,0.06
1611,,,,,,,,,,0.91
1612,,,,,2,,,,,0.04
1613,,,2,,,0.29,,,0.46,
1614,,,,2,6,,,,,
1615,,,,,,,,,0.06,
1616,,,,4,,1.0,,0.86,,0.06
1617,1,,,,2,,,,,0.02
1618,3,1,,,,,0.57,0.62,,0.31
1619,1,,,,,,0.14,,,0.03
1620,,,,,6,,,,0.37,
1621,,,,2,5,,,,,
1622,,,,,5,0.57,,,0.12,
1623,,,,,,0.69,,,0.01,
1624,4,,,,,,,,0.3,
1625,,,,,,,,,0.22,
1626,,,1,,,0.22,,,,
1627,,,,,,,,,,
1628,,3,,,,,,,,
1629,,,,,,,0.75,0.65,0.3,0.38
1630,4,,,,,,,,,
1631,,,,,,0.19,,,0.29,
1632,,,,,,0.82,0.15,,,
1633,,,,,,,,,,
1634,,3,,,,,,,,
1635,,,,,,,,0.85,,
1636,,3,,,,,0.24,,0.06,
1637,,3,,,,0.13,,,,
1638,,3,1,,2,,0.24,,0.17,
1639,,,,3,,0.37,,0.47,,0.17
1640,,,1,,,,,,,
1641,,,,1,,,,,,
1642,4,,2,,,0.24,,0.48,,
1643,,,1,,,,0.07,,,
1644,,3,,,,,0.37,0.72,0.16,
1645,,1,3,,,,,,0.34,
1646,4,,,4,,,,,,
1647,,,,,,,,,0.1,
1648,,,,3,,,0.39,,,
1649,,,1,,2,,0.21,,,
1650,,,,,2,,,,,
1651,1,,1,,,,,,,
1652,3,,,,,,,,0.25,
1653,,,1,,,0.5,,0.88,,
1654,,,,,2,,0.36,,,
1655,,,,,,,,0.49,,
1656,2,,,,,,,,,
1657,,3,,4,,0.81,,,,
1658,3,,3,,5,,0.28,,,
1659,,,,,1,0.34,,0.66,,0.05
1660,,,1,4,,,,,,
1661,,,,,,0.7,0.17,,0.06,0.06
1662,,,1,,,,0.32,,,0.59
1663,,,,,,,1.0,,,0.33
1664,,,1,,,,,,,0.75
1665,,,,,4,,,,,
1666,,,,,,,,,,
1667,,,,,,,0.17,0.74,0.18,
1668,,,,,,,,,,
1669,,,,,,,,,0.07,
1670,3,,2,,,0.35,,,0.41,
1671,,,,,4,0.25,,0.36,,0.48
1672,,1,,,5,,,,,
1673,,,3,,,,,,,
1674,,,,,,,,,,
1675,,,,,4,,,0.86,,
1676,1,,,,,,,,,
1677,,,,,,,,,0.2,
1678,,,,,,0.12,,,,
1679,,,,,,,,0.08,0.78,
1680,1,,,,,0.96,,,,
1681,3,,,,6,,0.31,0.63,,0.14
1682,,1,,,,,,0.67,,
1683,2,,,,,,,0.61,,
1684,,,1,1,,,,0.86,0.09,
1685,,,2,1,,,,,,
1686,,,,2,,0.35,,,0.21,0.09
1687,,3,,,1,,,,,
1688,,,,,,,,,,0.02
1689,1,3,,,,,,,,
1690,,,,,,,0.24,,0.29,
1691,,,,,6,,,,,
1692,2,,,,,,,,,
1693,,1,,,4,,,,,
1694,,,,,,,,0.72,,0.13
1695,,,,,,,,,,
1696,3,,,3,,,,,,0.32
1697,,3,,,,0.53,,0.86,,
1698,,,,,,,,,0.17,
1699,,,1,,,0.26,,,0.45,
1700,,1,3,,,,,,,
1701,,1,,,,,,,,
1702,,,,,,,,0.68,,
1703,,,1,2,,,,0.77,,
1704,,,,,,,0.54,,0.6,
1705,,,,,2,0.54,,,,
1706,,,,,,,,0.9,,0.05
1707,,,,,4,,0.21,,,
1708,,,,,4,,0.45,,0.45,
1709,,1,,,,,0.29,,,0.02
1710,3,,,,,,,,,
1711,2,3,3,,,,0.77,,,
1712,,,,,,0.28,0.33,,,
1713,,,,,,,,0.8,,
1714,1,,1,4,1,0.69,,0.97,,0.02
1715,,,1,2,6,,,0.7,0.11,
1716,,,,,,0.32,,,,
1717,,,,,,,,0.76,,
1718,,,,,,,,0.54,,
1719,,,,,4,,0.38,0.26,,0.21
1720,4,,3,,,,0.31,,,
1721,,3,3,2,,,,,,
1722,2,3,,,,,,,,
1723,3,,,4,,0.33,,,,
1724,,3,,2,,,,0.72,,
1725,,,,,,,,,,
1726,3,,,,2,,0.35,0.94,0.08,
1727,2,,,,,0.14,,,0.74,
1728,,,,1,,,,,0.45,
1729,,,,,,,,,,0.33
1730,2,,,,,,,,0.49,
1731,3,,3,,,0.39,,,,0.15
1732,3,,,,4,,,0.74,,
1733,,,,,5,,0.51,,,
1734,,,,,,0.22,,0.54,,0.11
1735,,1,1,,,,,,,
1736,,,1,4,,,,0.62,,0.06
1737,,,,,,,,,,0.08
1738,,,1,3,,0.49,,,0.16,
1739,,,,,,,0.18,,,
1740,,,,,6,,,,0.16,
1741,,,1,4,,,,,,0.01
1742,,,,,,,,0.66,0.15,0.06
1743,,,,,,,,0.67,0.37,
1744,3,,,2,,,,0.73,,
1745,4,,,4,,0.23,,0.72,,0.05
1746,1,3,,,,,0.13,,,
1747,,,,4,1,,0.04,,,0.06
1748,,,,1,,,,,,
1749,,,,2,,,0.33,,,0.13
1750,,,,,,,,0.31,,0.67
1751,2,,,,,0.09,,,0.54,
1752,4,,,,4,,,0.5,,
1753,1,,1,,,,,0.83,,
1754,,,3,,,0.24,0.39,,,
1755,,,,,,,,,,
1756,,1,,,,,,,0.18,
1757,,3,,3,,,,0.45,0.25,0.27
1758,,,,,,,,,0.09,
1759,,3,,3,2,0.26,0.35,0.82,0.19,
1760,,,,,,,,0.23,,
1761,,,,,,,0.08,,,0.12
1762,3,,3,,,0.33,0.3,0.79,,
1763,,,,,2,,,,,0.03
1764,,,,3,,,,0.74,,
1765,,,,,,,,,0.45,
1766,3,,,,,,,,,
1767,,,,,2,,,,,0.01
1768,,,,,,0.3,,0.36,,0.67
1769,,,,,,0.3,,0.86,,0.08
1770,,,1,2,,,,,0.2,
1771,,,,,,,,,1.0,
1772,,,,,,,,,,
1773,,1,1,2,,,,,,
1774,,,,,,0.22,,0.37,,0.75
1775,2,,,,,0.05,0.71,,,
1776,,,,,,0.14,,,,
1777,,,,4,,0.54,0.16,,,
1778,,3,,,,,,0.39,,
1779,,3,,,,,,0.65,,
1780,,,,,,,0.34,0.29,,
1781,,,,,,,0.33,,,
1782,,,1,,,,,,,
1783,,,,,,,,,,
1784,,,,1,,,,,,
1785,,,,2,,,,,,
1786,,3,1,,,,0.13,,,
1787,,3,,,,,0.17,,,
1788,,,,,,,,,,
1789,4,,,,2,,,,,
1790,,3,,,,,,,,
1791,,3,,,,,,0.4,,
1792,,3,,,,,,0.9,,
